,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
5221,Walmart,1128299,2021-08-10 00:00:00,West,Hawaii,Honolulu,Men's Apparel,69,147,10143,2738.61,0.27,Online
5222,Walmart,1128299,2021-08-10 00:00:00,West,Hawaii,Honolulu,Women's Apparel,72,88,6336,3358.0800000000004,0.53,Online
5223,Walmart,1128299,2021-09-11 00:00:00,West,Hawaii,Honolulu,Men's Street Footwear,62,149,9238,3325.68,0.36,Online
5224,Walmart,1128299,2021-09-11 00:00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,69,149,10281,3392.73,0.33,Online
5225,Walmart,1128299,2021-09-11 00:00:00,West,Hawaii,Honolulu,Women's Street Footwear,64,105,6720,2620.8,0.39,Online
5226,Walmart,1128299,2021-09-11 00:00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,62,85,5270,2108,0.4,Online
5227,Walmart,1128299,2021-09-11 00:00:00,West,Hawaii,Honolulu,Men's Apparel,71,91,6461,1938.3,0.3,Online
5228,Walmart,1128299,2021-09-11 00:00:00,West,Hawaii,Honolulu,Women's Apparel,56,105,5880,3116.4,0.53,Online
5229,Walmart,1128299,2021-10-10 00:00:00,West,Hawaii,Honolulu,Men's Street Footwear,52,124,6448,2579.2000000000003,0.4,Online
5230,Walmart,1128299,2021-10-10 00:00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,61,138,8418,2525.4000000000005,0.30000000000000004,Online
5231,Walmart,1128299,2021-10-10 00:00:00,West,Hawaii,Honolulu,Women's Street Footwear,56,87,4872,1705.1999999999998,0.35,Online
5232,Walmart,1128299,2021-10-10 00:00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,50,83,4150,1535.5,0.37,Online
5233,Walmart,1128299,2021-10-10 00:00:00,West,Hawaii,Honolulu,Men's Apparel,63,70,4410,1234.8000000000002,0.28,Online
5234,Walmart,1128299,2021-10-10 00:00:00,West,Hawaii,Honolulu,Women's Apparel,64,75,4800,2448,0.51,Online
5235,Walmart,1128299,2021-11-10 00:00:00,West,Hawaii,Honolulu,Men's Street Footwear,51,158,8058,2981.46,0.37,Online
5236,Walmart,1128299,2021-11-10 00:00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,56,168,9408,3010.56,0.32,Online
5237,Walmart,1128299,2021-11-10 00:00:00,West,Hawaii,Honolulu,Women's Street Footwear,50,123,6150,2460,0.4,Online
5238,Walmart,1128299,2021-11-10 00:00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,60,104,6240,2433.6,0.39,Online
5239,Walmart,1128299,2021-11-10 00:00:00,West,Hawaii,Honolulu,Men's Apparel,83,113,9379,2813.7,0.3,Online
5240,Walmart,1128299,2021-11-10 00:00:00,West,Hawaii,Honolulu,Women's Apparel,82,140,11480,5969.6,0.52,Online
5241,Walmart,1128299,2021-12-09 00:00:00,West,Hawaii,Honolulu,Men's Street Footwear,68,189,12852,5140.8,0.4,Online
5242,Walmart,1128299,2021-12-09 00:00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,77,182,14014,4204.200000000001,0.30000000000000004,Online
5243,Sports Direct,1128299,2021-12-09 00:00:00,West,Hawaii,Honolulu,Women's Street Footwear,74,135,9990,3496.5,0.35,Online
5244,Sports Direct,1128299,2021-12-09 00:00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,73,145,10585,3704.7499999999995,0.35,Online
5245,Sports Direct,1128299,2021-12-09 00:00:00,West,Hawaii,Honolulu,Men's Apparel,84,128,10752,2795.52,0.26,Online
5246,Sports Direct,1128299,2021-12-09 00:00:00,West,Hawaii,Honolulu,Women's Apparel,89,142,12638,6319,0.5,Online
5247,Sports Direct,1128299,2021-01-17 00:00:00,West,Hawaii,Honolulu,Men's Street Footwear,38,115,4370,1879.1,0.43,Online
5248,Sports Direct,1128299,2021-01-17 00:00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,48,123,5904,2066.4,0.35,Online
5249,Sports Direct,1128299,2021-01-17 00:00:00,West,Hawaii,Honolulu,Women's Street Footwear,45,123,5535,2269.35,0.41,Online
5250,Sports Direct,1128299,2021-01-17 00:00:00,West,Hawaii,Honolulu,Women's Athletic Footwear,47,77,3619,1628.5499999999997,0.44999999999999996,Online
5251,Sports Direct,1128299,2021-01-17 00:00:00,West,Hawaii,Honolulu,Men's Apparel,54,68,3672,1101.6000000000001,0.30000000000000004,Online
5252,Sports Direct,1128299,2021-01-17 00:00:00,West,Hawaii,Honolulu,Women's Apparel,49,124,6076,3584.8400000000006,0.5900000000000001,Online
5253,Sports Direct,1128299,2021-02-17 00:00:00,West,Hawaii,Honolulu,Men's Street Footwear,36,137,4932,2071.44,0.42,Online
5254,Sports Direct,1128299,2021-02-17 00:00:00,West,Hawaii,Honolulu,Men's Athletic Footwear,49,111,5439,1903.6499999999999,0.35,Online
5255,Sports Direct,1128299,2021-02-17 00:00:00,West,Hawaii,Honolulu,Women's Street Footwear,49,111,5439,2175.6,0.4,Online
5256,Sports Direct,1128299,2021-02-17 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,45,74,3330,1465.2,0.44,Online
5257,Sports Direct,1128299,2021-02-17 00:00:00,Southeast,Florida,Orlando,Men's Apparel,52,60,3120,998.4,0.32,Online
5258,Sports Direct,1128299,2021-02-17 00:00:00,Southeast,Florida,Orlando,Women's Apparel,47,108,5076,2944.0800000000004,0.5800000000000001,Online
5259,Sports Direct,1128299,2021-03-16 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,46,160,7360,3017.6,0.41,Online
5260,Sports Direct,1128299,2021-03-16 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,58,100,5800,2204,0.38,Online
5261,Sports Direct,1128299,2021-03-16 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,59,115,6785,2917.55,0.43,Online
5262,Sports Direct,1128299,2021-03-16 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,58,91,5278,2216.7599999999998,0.42,Online
5263,Sports Direct,1128299,2021-03-16 00:00:00,Southeast,Florida,Orlando,Men's Apparel,61,44,2684,885.72,0.33,Online
5264,Sports Direct,1128299,2021-03-16 00:00:00,Southeast,Florida,Orlando,Women's Apparel,54,101,5454,3272.4,0.6,Online
5265,Walmart,1128299,2021-04-17 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,62,138,8556,3593.52,0.42,Online
5266,Walmart,1128299,2021-04-17 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,66,98,6468,2263.7999999999997,0.35,Online
5267,Walmart,1128299,2021-04-17 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,66,120,7920,3247.2,0.41,Online
5268,Walmart,1128299,2021-04-17 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,52,84,4368,1965.6,0.44999999999999996,Online
5269,Walmart,1128299,2021-04-17 00:00:00,Southeast,Florida,Orlando,Men's Apparel,59,58,3422,1197.6999999999998,0.35,Online
5270,Walmart,1128299,2021-04-17 00:00:00,Southeast,Florida,Orlando,Women's Apparel,72,109,7848,4708.8,0.6,Online
5271,Walmart,1128299,2021-05-18 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,58,155,8990,3865.7,0.43,Online
5272,Walmart,1128299,2021-05-18 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,60,128,7680,3072,0.4,Online
5273,Walmart,1128299,2021-05-18 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,59,119,7021,3159.45,0.44999999999999996,Online
5274,Walmart,1128299,2021-05-18 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,59,88,5192,2232.56,0.43,Online
5275,Walmart,1128299,2021-05-18 00:00:00,Southeast,Florida,Orlando,Men's Apparel,52,68,3536,1131.52,0.32,Online
5276,Walmart,1128299,2021-05-18 00:00:00,Southeast,Florida,Orlando,Women's Apparel,67,173,11591,6722.780000000001,0.5800000000000001,Online
5277,Walmart,1128299,2021-06-17 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,61,223,13603,6121.349999999999,0.44999999999999996,Online
5278,Walmart,1128299,2021-06-17 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,64,203,12992,4547.2,0.35,Online
5279,Walmart,1128299,2021-06-17 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,80,210,16800,7224,0.43,Online
5280,Walmart,1128299,2021-06-17 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,77,155,11935,5012.7,0.42,Online
5281,Walmart,1128299,2021-06-17 00:00:00,Southeast,Florida,Orlando,Men's Apparel,89,126,11214,3588.48,0.32,Online
5282,Walmart,1128299,2021-06-17 00:00:00,Southeast,Florida,Orlando,Women's Apparel,103,218,22454,12574.240000000002,0.56,Online
5283,Walmart,1128299,2021-07-16 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,83,261,21663,9531.72,0.44,Online
5284,Walmart,1128299,2021-07-16 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,88,225,19800,7920,0.4,Online
5285,Walmart,1128299,2021-07-16 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,86,189,16254,7151.76,0.44,Online
5286,Walmart,1128299,2021-07-16 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,82,180,14760,6346.8,0.43,Online
5287,Walmart,1128299,2021-07-16 00:00:00,Southeast,Florida,Orlando,Men's Apparel,89,195,17355,5553.6,0.32,Online
5288,Walmart,1128299,2021-07-16 00:00:00,Southeast,Florida,Orlando,Women's Apparel,101,163,16463,9383.910000000002,0.5700000000000001,Online
5289,Walmart,1128299,2021-08-17 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,87,213,18531,7597.709999999999,0.41,Online
5290,Walmart,1128299,2021-08-17 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,77,206,15862,5551.7,0.35,Online
5291,Walmart,1128299,2021-08-17 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,78,189,14742,6339.0599999999995,0.43,Online
5292,Walmart,1128299,2021-08-17 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,77,143,11011,4624.62,0.42,Online
5293,Walmart,1128299,2021-08-17 00:00:00,Southeast,Florida,Orlando,Men's Apparel,74,143,10582,3280.42,0.31,Online
5294,Walmart,1128299,2021-08-17 00:00:00,Southeast,Florida,Orlando,Women's Apparel,81,87,7047,4087.2600000000007,0.5800000000000001,Online
5295,Walmart,1128299,2021-09-18 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,58,140,8120,3248,0.4,Online
5296,Walmart,1128299,2021-09-18 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,60,135,8100,2997,0.37,Online
5297,Walmart,1128299,2021-09-18 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,54,75,4050,1822.4999999999998,0.44999999999999996,Online
5298,Walmart,1128299,2021-09-18 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,54,65,3510,1544.4,0.44,Online
5299,Walmart,1128299,2021-09-18 00:00:00,Southeast,Florida,Orlando,Men's Apparel,64,74,4736,1468.16,0.31,Online
5300,Walmart,1128299,2021-09-18 00:00:00,Southeast,Florida,Orlando,Women's Apparel,51,75,3825,2103.75,0.55,Online
5301,Walmart,1128299,2021-10-17 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,47,100,4700,2068,0.44,Online
5302,Walmart,1128299,2021-10-17 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,59,144,8496,3228.48,0.38,Online
5303,Walmart,1128299,2021-10-17 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,55,112,6160,2525.6,0.41,Online
5304,Walmart,1128299,2021-10-17 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,51,113,5763,2362.83,0.41,Online
5305,Walmart,1128299,2021-10-17 00:00:00,Southeast,Florida,Orlando,Men's Apparel,59,98,5782,1792.42,0.31,Online
5306,Walmart,1128299,2021-10-17 00:00:00,Southeast,Florida,Orlando,Women's Apparel,65,104,6760,3920.8000000000006,0.5800000000000001,Online
5307,Walmart,1128299,2021-11-17 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,52,169,8788,3515.2000000000003,0.4,Online
5308,Walmart,1128299,2021-11-17 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,54,175,9450,3591,0.38,Online
5309,Walmart,1128299,2021-11-17 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,53,147,7791,3194.31,0.41,Online
5310,Walmart,1128299,2021-11-17 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,64,150,9600,4128,0.43,Online
5311,Walmart,1128299,2021-11-17 00:00:00,Southeast,Florida,Orlando,Men's Apparel,77,124,9548,2864.4000000000005,0.30000000000000004,Online
5312,Walmart,1128299,2021-11-17 00:00:00,Southeast,Florida,Orlando,Women's Apparel,86,162,13932,8219.880000000001,0.5900000000000001,Online
5313,Walmart,1128299,2021-12-16 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,72,216,15552,6220.8,0.4,Online
5314,Walmart,1128299,2021-12-16 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,82,200,16400,5740,0.35,Online
5315,West Gear,1128299,2021-12-16 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,75,174,13050,5220,0.4,Online
5316,West Gear,1128299,2021-12-16 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,78,180,14040,5756.4,0.41,Online
5317,West Gear,1128299,2021-12-16 00:00:00,Southeast,Florida,Orlando,Men's Apparel,86,147,12642,4424.7,0.35,Online
5318,West Gear,1128299,2021-12-16 00:00:00,Southeast,Florida,Orlando,Women's Apparel,87,156,13572,7464.6,0.55,Online
5319,West Gear,1185732,2021-01-12 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,41,255,10455,5750.250000000001,0.55,Online
5320,West Gear,1185732,2021-01-12 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,44,189,8316,3908.52,0.47,Online
5321,West Gear,1185732,2021-01-12 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,32,169,5408,2055.04,0.38,Online
5322,West Gear,1185732,2021-01-12 00:00:00,Southeast,Florida,Orlando,Women's Athletic Footwear,37,145,5365,2199.65,0.41,Online
5323,West Gear,1185732,2021-01-12 00:00:00,Southeast,Florida,Orlando,Men's Apparel,51,165,8415,3786.7499999999995,0.44999999999999996,Online
5324,West Gear,1185732,2021-01-12 00:00:00,Southeast,Florida,Orlando,Women's Apparel,44,176,7744,5033.6,0.65,Online
5325,West Gear,1185732,2021-02-10 00:00:00,Southeast,Florida,Orlando,Men's Street Footwear,44,234,10296,5662.8,0.55,Online
5326,West Gear,1185732,2021-02-10 00:00:00,Southeast,Florida,Orlando,Men's Athletic Footwear,42,138,5796,2840.04,0.49,Online
5327,West Gear,1185732,2021-02-10 00:00:00,Southeast,Florida,Orlando,Women's Street Footwear,33,174,5742,2124.54,0.37,Online
5328,West Gear,1185732,2021-02-10 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,37,133,4921,2066.8199999999997,0.42,Online
5329,West Gear,1185732,2021-02-10 00:00:00,Northeast,New York,Albany,Men's Apparel,50,154,7700,3541.9999999999995,0.45999999999999996,Online
5330,West Gear,1185732,2021-02-10 00:00:00,Northeast,New York,Albany,Women's Apparel,42,182,7644,4892.16,0.64,Online
5331,West Gear,1185732,2021-03-08 00:00:00,Northeast,New York,Albany,Men's Street Footwear,44,252,11088,6541.920000000001,0.5900000000000001,Online
5332,West Gear,1185732,2021-03-08 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,44,165,7260,3339.6,0.45999999999999996,Online
5333,West Gear,1185732,2021-03-08 00:00:00,Northeast,New York,Albany,Women's Street Footwear,33,161,5313,1912.6799999999998,0.36,Online
5334,West Gear,1185732,2021-03-08 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,39,106,4134,1694.9399999999998,0.41,Online
5335,West Gear,1185732,2021-03-08 00:00:00,Northeast,New York,Albany,Men's Apparel,51,133,6783,3323.67,0.49,Online
5336,West Gear,1185732,2021-03-08 00:00:00,Northeast,New York,Albany,Women's Apparel,43,161,6923,4153.8,0.6,Online
5337,West Gear,1185732,2021-04-09 00:00:00,Northeast,New York,Albany,Men's Street Footwear,42,248,10416,5832.960000000001,0.56,Online
5338,West Gear,1185732,2021-04-09 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,43,147,6321,2844.45,0.44999999999999996,Online
5339,West Gear,1185732,2021-04-09 00:00:00,Northeast,New York,Albany,Women's Street Footwear,34,152,5168,1860.48,0.36,Online
5340,West Gear,1185732,2021-04-09 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,37,135,4995,2047.9499999999998,0.41,Online
5341,West Gear,1185732,2021-04-09 00:00:00,Northeast,New York,Albany,Men's Apparel,50,124,6200,2914,0.47,Online
5342,West Gear,1185732,2021-04-09 00:00:00,Northeast,New York,Albany,Women's Apparel,41,156,6396,4157.400000000001,0.65,Online
5343,West Gear,1185732,2021-05-08 00:00:00,Northeast,New York,Albany,Men's Street Footwear,50,261,13050,7830,0.6,Online
5344,West Gear,1185732,2021-05-08 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,53,161,8533,4010.5099999999998,0.47,Online
5345,West Gear,1185732,2021-05-08 00:00:00,Northeast,New York,Albany,Women's Street Footwear,49,160,7840,2822.4,0.36,Online
5346,West Gear,1185732,2021-05-08 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,47,130,6110,2444,0.4,Online
5347,West Gear,1185732,2021-05-08 00:00:00,Northeast,New York,Albany,Men's Apparel,56,137,7672,3759.2799999999997,0.49,Online
5348,West Gear,1185732,2021-05-08 00:00:00,Northeast,New York,Albany,Women's Apparel,59,169,9971,6281.7300000000005,0.63,Online
5349,West Gear,1185732,2021-06-10 00:00:00,Northeast,New York,Albany,Men's Street Footwear,59,263,15517,8689.52,0.56,Online
5350,West Gear,1185732,2021-06-10 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,54,175,9450,4536,0.48,Online
5351,West Gear,1185732,2021-06-10 00:00:00,Northeast,New York,Albany,Women's Street Footwear,48,150,7200,2736,0.38,Online
5352,West Gear,1185732,2021-06-10 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,49,144,7056,2892.96,0.41,Online
5353,West Gear,1185732,2021-06-10 00:00:00,Northeast,New York,Albany,Men's Apparel,62,150,9300,4557,0.49,Online
5354,West Gear,1185732,2021-06-10 00:00:00,Northeast,New York,Albany,Women's Apparel,69,181,12489,7743.18,0.62,Online
5355,West Gear,1185732,2021-07-08 00:00:00,Northeast,New York,Albany,Men's Street Footwear,59,247,14573,8015.150000000001,0.55,Online
5356,West Gear,1185732,2021-07-08 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,56,196,10976,4939.2,0.44999999999999996,Online
5357,West Gear,1185732,2021-07-08 00:00:00,Northeast,New York,Albany,Women's Street Footwear,51,169,8619,3016.6499999999996,0.35,Online
5358,West Gear,1185732,2021-07-08 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,53,150,7950,3418.5,0.43,Online
5359,West Gear,1185732,2021-07-08 00:00:00,Northeast,New York,Albany,Men's Apparel,62,168,10416,4791.36,0.45999999999999996,Online
5360,West Gear,1185732,2021-07-08 00:00:00,Northeast,New York,Albany,Women's Apparel,66,194,12804,8322.6,0.65,Online
5361,West Gear,1185732,2021-08-09 00:00:00,Northeast,New York,Albany,Men's Street Footwear,62,250,15500,8680,0.56,Online
5362,West Gear,1185732,2021-08-09 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,55,210,11550,5197.499999999999,0.44999999999999996,Online
5363,West Gear,1185732,2021-08-09 00:00:00,Northeast,New York,Albany,Women's Street Footwear,51,188,9588,3451.68,0.36,Online
5364,West Gear,1185732,2021-08-09 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,41,150,6150,2460,0.4,Online
5365,West Gear,1185732,2021-08-09 00:00:00,Northeast,New York,Albany,Men's Apparel,52,149,7748,3719.04,0.48,Online
5366,West Gear,1185732,2021-08-09 00:00:00,Northeast,New York,Albany,Women's Apparel,55,218,11990,7194,0.6,Online
5367,West Gear,1185732,2021-09-08 00:00:00,Northeast,New York,Albany,Men's Street Footwear,50,238,11900,7021.000000000001,0.5900000000000001,Online
5368,West Gear,1185732,2021-09-08 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,48,163,7824,3520.7999999999997,0.44999999999999996,Online
5369,West Gear,1185732,2021-09-08 00:00:00,Northeast,New York,Albany,Women's Street Footwear,41,138,5658,1980.3,0.35,Online
5370,West Gear,1185732,2021-09-08 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,44,137,6028,2471.48,0.41,Online
5371,West Gear,1185732,2021-09-08 00:00:00,Northeast,New York,Albany,Men's Apparel,51,131,6681,3206.8799999999997,0.48,Online
5372,West Gear,1185732,2021-09-08 00:00:00,Northeast,New York,Albany,Women's Apparel,59,156,9204,5522.4,0.6,Online
5373,West Gear,1185732,2021-10-10 00:00:00,Northeast,New York,Albany,Men's Street Footwear,57,208,11856,6757.920000000001,0.5700000000000001,Online
5374,West Gear,1185732,2021-10-10 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,46,156,7176,3300.9599999999996,0.45999999999999996,Online
5375,West Gear,1185732,2021-10-10 00:00:00,Northeast,New York,Albany,Women's Street Footwear,46,137,6302,2520.8,0.4,Online
5376,West Gear,1185732,2021-10-10 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,45,135,6075,2490.75,0.41,Online
5377,West Gear,1185732,2021-10-10 00:00:00,Northeast,New York,Albany,Men's Apparel,59,150,8850,4159.5,0.47,Online
5378,West Gear,1185732,2021-10-10 00:00:00,Northeast,New York,Albany,Women's Apparel,64,156,9984,6190.08,0.62,Online
5379,West Gear,1185732,2021-11-09 00:00:00,Northeast,New York,Albany,Men's Street Footwear,56,217,12152,6683.6,0.55,Online
5380,West Gear,1185732,2021-11-09 00:00:00,Northeast,New York,Albany,Men's Athletic Footwear,49,162,7938,3889.62,0.49,Online
5381,West Gear,1185732,2021-11-09 00:00:00,Northeast,New York,Albany,Women's Street Footwear,45,147,6615,2381.4,0.36,Online
5382,West Gear,1185732,2021-11-09 00:00:00,Northeast,New York,Albany,Women's Athletic Footwear,47,144,6768,2707.2000000000003,0.4,Online
5383,West Gear,1185732,2021-11-09 00:00:00,Northeast,New York,Albany,Men's Apparel,62,154,9548,4296.599999999999,0.44999999999999996,Online
